date,equity
2024-08-23,100000.0
2024-08-26,100000.0
2024-08-27,100000.0
2024-08-28,100000.0
2024-08-29,100000.0
2024-08-30,100000.0
2024-09-03,100000.0
2024-09-04,100000.0
2024-09-05,100000.0
2024-09-06,100000.0
2024-09-09,100000.0
2024-09-10,100000.0
2024-09-11,100000.0
2024-09-12,100000.0
2024-09-13,100000.0
2024-09-16,100000.0
2024-09-17,100000.0
2024-09-18,100000.0
2024-09-19,100000.0
2024-09-20,100000.0
2024-09-23,100000.0
2024-09-24,100000.0
2024-09-25,100000.0
2024-09-26,100000.0
2024-09-27,100000.0
2024-09-30,100000.0
2024-10-01,100000.0
2024-10-02,100000.0
2024-10-03,100000.0
2024-10-04,100000.0
2024-10-07,100000.0
2024-10-08,100000.0
2024-10-09,100000.0
2024-10-10,100000.0
2024-10-11,100000.0
2024-10-14,100000.0
2024-10-15,100000.0
2024-10-16,100000.0
2024-10-17,100000.0
2024-10-18,100000.0
2024-10-21,100000.0
2024-10-22,100000.0
2024-10-23,100000.0
2024-10-24,100000.0
2024-10-25,100000.0
2024-10-28,100000.0
2024-10-29,100000.0
2024-10-30,100000.0
2024-10-31,100000.0
2024-11-01,100000.0
2024-11-04,100000.0
2024-11-05,100000.0
2024-11-06,100000.0
2024-11-07,100000.0
2024-11-08,100000.0
2024-11-11,100000.0
2024-11-12,100000.0
2024-11-13,100000.0
2024-11-14,100000.0
2024-11-15,100000.0
2024-11-18,100000.0
2024-11-19,100000.0
2024-11-20,100000.0
2024-11-21,100000.0
2024-11-22,100000.0
2024-11-25,100000.0
2024-11-26,100000.0
2024-11-27,100000.0
2024-11-29,100000.0
2024-12-02,100000.0
2024-12-03,100000.0
2024-12-04,100000.0
2024-12-05,100000.0
2024-12-06,100000.0
2024-12-09,100000.0
2024-12-10,100000.0
2024-12-11,100000.0
2024-12-12,100000.0
2024-12-13,100000.0
2024-12-16,100000.0
2024-12-17,100000.0
2024-12-18,100000.0
2024-12-19,100000.0
2024-12-20,100000.0
2024-12-23,100000.0
2024-12-24,100000.0
2024-12-26,100000.0
2024-12-27,100000.0
2024-12-30,100000.0
2024-12-31,100000.0
2025-01-02,100000.0
2025-01-03,100000.0
2025-01-06,100000.0
2025-01-07,100000.0
2025-01-08,100000.0
2025-01-10,100000.0
2025-01-13,100000.0
2025-01-14,100000.0
2025-01-15,100000.0
2025-01-16,100000.0
2025-01-17,100000.0
2025-01-21,100000.0
2025-01-22,100000.0
2025-01-23,100000.0
2025-01-24,100000.0
2025-01-27,100000.0
2025-01-28,99934.84
2025-01-29,99939.89
2025-01-30,99939.89
2025-01-31,99939.89
2025-02-03,99939.89
2025-02-04,99939.89
2025-02-05,99939.89
2025-02-06,99939.89
2025-02-07,99939.89
2025-02-10,99939.89
2025-02-11,99939.89
2025-02-12,99939.89
2025-02-13,99939.89
2025-02-14,99939.89
2025-02-18,99939.89
2025-02-19,99939.89
2025-02-20,99939.89
2025-02-21,99939.89
2025-02-24,99939.89
2025-02-25,99939.89
2025-02-26,99939.89
2025-02-27,99939.89
2025-02-28,99939.89
2025-03-03,99939.89
2025-03-04,99939.89
2025-03-05,99939.89
2025-03-06,99939.89
2025-03-07,99939.89
2025-03-10,99939.89
2025-03-11,99939.89
2025-03-12,99939.89
2025-03-13,99939.89
2025-03-14,99939.89
2025-03-17,99939.89
2025-03-18,99939.89
2025-03-19,99939.89
2025-03-20,99939.89
2025-03-21,99939.89
2025-03-24,99939.89
2025-03-25,99939.89
2025-03-26,99939.89
2025-03-27,99939.89
2025-03-28,99939.89
2025-03-31,99939.89
2025-04-01,99939.89
2025-04-02,99939.89
2025-04-03,99939.89
2025-04-04,99939.89
2025-04-07,99939.89
2025-04-08,99939.89
2025-04-09,99939.89
2025-04-10,99939.89
2025-04-11,99939.89
2025-04-14,99939.89
2025-04-15,99887.96
2025-04-16,99906.23
2025-04-17,99906.23
2025-04-21,99906.23
2025-04-22,99906.23
2025-04-23,99906.23
2025-04-24,99906.23
2025-04-25,99906.23
2025-04-28,99906.23
2025-04-29,99906.23
2025-04-30,99906.23
2025-05-01,99906.23
2025-05-02,99906.23
2025-05-05,99906.23
2025-05-06,99906.23
2025-05-07,99906.23
2025-05-08,99906.23
2025-05-09,99906.23
2025-05-12,99906.23
2025-05-13,99906.23
2025-05-14,99906.23
2025-05-15,99906.23
2025-05-16,99906.23
2025-05-19,99906.23
2025-05-20,99906.23
2025-05-21,99906.23
2025-05-22,99906.23
2025-05-23,99906.23
2025-05-27,99906.23
2025-05-28,99906.23
2025-05-29,99906.23
2025-05-30,99906.23
2025-06-02,99906.23
2025-06-03,99906.23
2025-06-04,99906.23
2025-06-05,99906.23
2025-06-06,99906.23
2025-06-09,99906.23
2025-06-10,99906.23
2025-06-11,99906.23
2025-06-12,99906.23
2025-06-13,99906.23
2025-06-16,99906.23
2025-06-17,99906.23
2025-06-18,99906.23
2025-06-20,99906.23
2025-06-23,99906.23
2025-06-24,99906.23
2025-06-25,99906.23
2025-06-26,99906.23
2025-06-27,99906.23
2025-06-30,99906.23
2025-07-01,99906.23
2025-07-02,99906.23
2025-07-03,99906.23
2025-07-07,99906.23
2025-07-08,99906.23
2025-07-09,99906.23
2025-07-10,99906.23
2025-07-11,99906.23
2025-07-14,99906.23
2025-07-15,99906.23
2025-07-16,99906.23
2025-07-17,99906.23
2025-07-18,99906.23
2025-07-21,99906.23
2025-07-22,99906.23
2025-07-23,99906.23
2025-07-24,99906.23
2025-07-25,99906.23
2025-07-28,99906.23
2025-07-29,99906.23
2025-07-30,99906.23
2025-07-31,99906.23
2025-08-01,99906.23
2025-08-04,99906.23
2025-08-05,99906.23
2025-08-06,99906.23
2025-08-07,99906.23
2025-08-08,99906.23
2025-08-11,99906.23
2025-08-12,99906.23
2025-08-13,99906.23
2025-08-14,99906.23
2025-08-15,99906.23
2025-08-18,99906.23
2025-08-19,99906.23
2025-08-20,99906.23
2025-08-21,99906.23
2025-08-22,99906.23
2025-08-25,99906.23
2025-08-26,99906.23
2025-08-27,99906.23
2025-08-28,99906.23
2025-08-29,99906.23
2025-09-02,99906.23
2025-09-03,99906.23
2025-09-04,99906.23
2025-09-05,99906.23
2025-09-08,99906.23
2025-09-09,99906.23
2025-09-10,99906.23
2025-09-11,99906.23
2025-09-12,99906.23
2025-09-15,99906.23
2025-09-16,99906.23
2025-09-17,99906.23
2025-09-18,99906.23
2025-09-19,99906.23
2025-09-22,99906.23
2025-09-23,99906.23
2025-09-24,99906.23
2025-09-25,99906.23
2025-09-26,99906.23
2025-09-29,99906.23
2025-09-30,99906.23
2025-10-01,99906.23
2025-10-02,99906.23
2025-10-03,99906.23
2025-10-06,99906.23
2025-10-07,99906.23
2025-10-08,99906.23
2025-10-09,99906.23
2025-10-10,99906.23
2025-10-13,99906.23
2025-10-14,99906.23
2025-10-15,99906.23
2025-10-16,99906.23
2025-10-17,99906.23
2025-10-20,99906.23
2025-10-21,99906.23
2025-10-22,99906.23
2025-10-23,99906.23
2025-10-24,99906.23
2025-10-27,99906.23
2025-10-28,99906.23
2025-10-29,99906.23
2025-10-30,99906.23
2025-10-31,99906.23
2025-11-03,99906.23
2025-11-04,99906.23
2025-11-05,99906.23
2025-11-06,99906.23
2025-11-07,99906.23
2025-11-10,99906.23
2025-11-11,99906.23
2025-11-12,99906.23
2025-11-13,99906.23
2025-11-14,99906.23
2025-11-17,99906.23
2025-11-18,99906.23
2025-11-19,99906.23
2025-11-20,99906.23
2025-11-21,99906.23
2025-11-24,99906.23
2025-11-25,99906.23
2025-11-26,99906.23
2025-11-28,99906.23
2025-12-01,99906.23
2025-12-02,99906.23
2025-12-03,99906.23
2025-12-04,99906.23
2025-12-05,99906.23
2025-12-08,99906.23
2025-12-09,99906.23
2025-12-10,99906.23
2025-12-11,99906.23
2025-12-12,99906.23
2025-12-15,99906.23
2025-12-16,99906.23
2025-12-17,99906.23
2025-12-18,99906.23
2025-12-19,99906.23
2025-12-22,99906.23
2025-12-23,99906.23
2025-12-24,99906.23
2025-12-26,99906.23
2025-12-29,99906.23
2025-12-30,99906.23
2025-12-31,99906.23
2026-01-02,99906.23
2026-01-05,99906.23
2026-01-06,99906.23
2026-01-07,99906.23
2026-01-08,99906.23
2026-01-09,99906.23
2026-01-12,99906.23
2026-01-13,99959.75
2026-01-14,99955.36
2026-01-15,99969.29
2026-01-16,99953.41
2026-01-20,99953.41
2026-01-21,99953.41
2026-01-22,99953.41
2026-01-23,99953.41
2026-01-26,99953.41
2026-01-27,99953.41
2026-01-28,99953.41
2026-01-29,99953.41
2026-01-30,99953.41
2026-02-02,99953.41
2026-02-03,99953.41
2026-02-04,99989.68
2026-02-05,100021.29
2026-02-06,100021.29
2026-02-09,100021.29
2026-02-10,100021.29
2026-02-11,100021.29
2026-02-12,100021.29
2026-02-13,100021.29
2026-02-17,100021.29
2026-02-18,100021.29
2026-02-19,100021.29
2026-02-20,100021.29
2026-02-23,100021.29
2026-02-24,100021.29
2026-02-25,100021.29
2026-02-26,100021.29
2026-02-27,100021.29
2026-03-02,100021.29
2026-03-03,100021.29
2026-03-04,100021.29
2026-03-05,100021.29
2026-03-06,100021.29
2026-03-09,100021.29
2026-03-10,100021.29
2026-03-11,100021.29
2026-03-12,100021.29
2026-03-13,100021.29
2026-03-16,100021.29
2026-03-17,100021.29
2026-03-18,100021.29
2026-03-19,100021.29
2026-03-20,100021.29
2026-03-23,100021.29
2026-03-24,100021.29
2026-03-25,100021.29
2026-03-26,100021.29
2026-03-27,100021.29
2026-03-30,100021.29
2026-03-31,100021.29
2026-04-01,100021.29
2026-04-02,100021.29
2026-04-06,100021.29
2026-04-07,100021.29
2026-04-08,100021.29
2026-04-09,100021.29
2026-04-10,100021.29
2026-04-13,100021.29
2026-04-14,100021.29
